name,gender,nationality,nationalityID,birth
Karin Bencze,female,Germany,Q183,1952
Ina Rama,female,Albania,Q222,1972
Aygül Özkan,female,Germany,Q183,1971
Alexandra Thein,female,Germany,Q183,1963
Elisabeth Selbert,female,Germany,Q183,1896
Felicia Langer,female,Israel,Q801,1930
Élisabeth Campos,female,France,Q142,1960
Lucy Deakins,female,United States,Q30,1971
Madeleine Meilleur,female,Canada,Q16,1948
Anna Benaki-Psarouda,female,Greece,Q41,1934
Ève Péclet,female,Canada,Q16,1988
Lucia Žitňanská,female,Slovakia,Q214,1964
Alison Lester,female,Canada,Q16,1952
Alison Lundergan Grimes,female,United States,Q30,1978
Alison Xamon,female,Australia,Q408,1969
Lynne Stewart,female,United States,Q30,1939
Lyse Lemieux,female,Canada,Q16,1936
Joanna Agacka-Indecka,female,Poland,Q36,1964
Manon Cormier,female,France,Q142,1896
Yelena Lukyanova,female,Russia,Q159,1958
Elizabeth Esty,female,United States,Q30,1959
Debra Martin Chase,female,United States,Q30,1956
Marie-Christine Marghem,female,Belgium,Q31,1963
Marie-Claire Kirkland,female,Canada,Q16,1924
Marie-Hélène des Esgaulx,female,France,Q142,1950
Alicemarie Huber Stotler,female,United States,Q30,1942
Alicia Austria-Martinez,female,Philippines,Q928,1940
Alin Goyan,female,Armenia,Q399,1983
Alina Gorghiu,female,Romania,Q218,1978
Alison J. Nathan,female,United States,Q30,1972
Mar Moreno,female,Spain,Q29,1962
Alia M. Ludlum,female,United States,Q30,1962
Alice Martin,female,United States,Q30,1955
Alice Nkom,female,Cameroon,Q1009,1945
Alice Robie Resnick,female,United States,Q30,1939
Alice S. Fisher,female,United States,Q30,1967
Aliki Yotopoulos-Marangopoulos,female,Greece,Q41,1917
Miriam Naor,female,Israel,Q801,1947
Tatiana Neshataeva,female,Russia,Q159,1952
Marie-Laure Stengers,female,Belgium,Q31,1951
Marie-Odile Bertella-Geffroy,female,France,Q142,1949
Marie-Élisabeth Cons-Boutboul,female,France,Q142,1924
Marie Deschamps,female,Canada,Q16,1952
Allison H. Eid,female,United States,Q30,1965
Karinna Moskalenko,female,Soviet Union,Q15180,1954
Özlem Özen,female,Belgium,Q31,1978
Mary Leonard,female,United States,Q30,1845
Hawa Abdi,female,Somalia,Q1045,1947
Arabella Mansfield,female,United States,Q30,1846
Marcela Iacub,female,France,Q142,1964
Marijke Dillen,female,Belgium,Q31,1960
Martha Hall Findlay,female,Canada,Q16,1959
Marthe Delpirou,female,France,Q142,1900
Martine Luc-Thaler,female,France,Q142,1944
Maryse Joissains-Masini,female,France,Q142,1942
Maria Lourdes Afiuni,female,Venezuela,Q717,1964
María Zavala Valladares,female,Peru,Q419,1956
Margarita Mariscal de Gante,female,Spain,Q29,1954
Adriana Vigneri,female,Italy,Q38,1939
Allyne R. Ross,female,United States,Q30,1946
Allyson Kay Duncan,female,United States,Q30,1951
Anna Rita Fioroni,female,Italy,Q38,1968
Annamaria Bernardini De Pace,female,Italy,Q38,1948
Georgette Ciselet,female,Belgium,Q31,1900
Marit Berger Røsland,female,Norway,Q20,1978
Amina Mohamed,female,Kenya,Q114,1961
Meryem Kaçar,female,Turkey,Q43,1969
Alta M. Hulett,female,United States,Q30,1854
Gwen Mahlangu-Nkabinde,female,South Africa,Q258,1955
Michelyne St-Laurent,female,Canada,Q16,1948
Alyson Huber,female,United States,Q30,1972
Amanda Blair,female,United States,Q30,1984
Amanda Williams,female,United States,Q30,1946
Arevik Petrosyan,female,Soviet Union,Q15180,1972
Germaine Peyroles,female,France,Q142,1902
Gerty Archimede,female,France,Q142,1909
Zaruhi Postanjyan,female,Armenia,Q399,1972
Mercè Conesa i Pagès,female,Spain,Q29,1968
Kiyomi Aoki,female,Empire of Japan,Q188712,1922
Helena Wiewiórska,female,Poland,Q36,1888
Róża Żarska,female,Poland,Q36,1949
Naomi Koshi,female,Japan,Q17,1975
Mercè Comaposada i Guillén,female,Spain,Q29,1901
Mercè Rivadulla i Gràcia,female,Spain,Q29,1947
Mercè Teodoro i Peris,female,Spain,Q29,1969
Kikuko Suzuki,female,Japan,Q17,1935
Florence Kuntz,female,France,Q142,1969
Yūko Takasaki,female,Japan,Q17,1948
Patrícia Gomà i Pons,female,Spain,Q29,1970
Jutta Hering-Winckler,female,Germany,Q183,1948
Chieko Kadogami,female,Empire of Japan,Q188712,1914
Montserrat Surroca i Comas,female,Spain,Q29,1974
Neus Munte Fernandez,female,Spain,Q29,1970
Sławomira Wronkowska-Jaśkiewicz,female,Poland,Q36,1943
Hsieh Chi-ta,female,Taiwan,Q865,1949
Rut Carandell i Rieradevall,female,Spain,Q29,1966
Verónica Lope Fontagne,female,Spain,Q29,1952
Walentyna Markowska-Gałach,female,Poland,Q36,1911
Teresa Almeida Garrett,female,Portugal,Q45,1953
Vanessa Rangel,female,Brazil,Q155,1971
Vera Lúcia Castelo Branco,female,Brazil,Q155,1962
Ana Montenegro,female,Brazil,Q155,1915
Anna Lise Stray Sijthoff,female,Norway,Q20,1926
Verónica López Ramón,female,Spain,Q29,1979
Élvia Castello Branco,female,Brazil,Q155,1926
Isabel Bonig Trigueros,female,Spain,Q29,1970
Onimaru Kaoru,female,Japan,Q17,1949
Àngels Esteller Ruedas,female,Spain,Q29,1964
Alexandra Bech Gjørv,female,Norway,Q20,1965
Christine Hamborgstrøm,female,Norway,Q20,1960
Christine Sagen Helgø,female,Norway,Q20,1968
Zulaiê Cobra,female,Brazil,Q155,1943
Inger Johanne Stokke,female,Norway,Q20,1955
Bjørg Ven,female,Norway,Q20,1946
Marta Rovira i Vergés,female,Spain,Q29,1977
Elisabeth Bjøre,female,Norway,Q20,1966
Ellen Moen,female,Norway,Q20,1946
María Luisa Cava de Llano y Carrió,female,Spain,Q29,1948
Mercedes Alonso Garcia,female,Spain,Q29,1964
Ľudmila Gajdošíková,female,Czechoslovakia,Q33946,1953
Ekaterina Mihaylova,female,Bulgaria,Q219,1956
Eleonora Zielińska,female,Poland,Q36,1945
Mrs. Ngô Bá Thành,female,Vietnam,Q881,1931
Huang Wen-ling,female,Taiwan,Q865,1969
Mehrnoush Najafi Ragheb,female,Iran,Q794,1979
Marta Taboada,female,Argentina,Q414,1942
Eva Dundáčková,female,Czech Republic,Q213,1964
Nicole Maestracci,female,France,Q142,1951
Kamala Harris,female,United States,Q30,1964
Therezinha Zerbini,female,Brazil,Q155,1928
Jone Berriozabal Bóveda,female,Spain,Q29,1982
Zofia Rudnicka,female,Poland,Q36,1907
Line Margareta Foss,female,Norway,Q20,1978
Nicole Belloubet,female,France,Q142,1955
Liv Monica Stubholt,female,Norway,Q20,1961
Zuzka Bebarová-Rujbrová,female,Czech Republic,Q213,1951
Marianne Heien Blystad,female,Norway,Q20,1958
Mette Borchgrevink,female,Norway,Q20,1954
Mette Yvonne Larsen,female,Norway,Q20,1963
Kari Breirem,female,Norway,Q20,1946
Jadwiga Giżycka-Koprowska,female,Poland,Q36,1943
Jadwiga Kokoszko,female,Poland,Q36,1914
Jadwiga Rutkowska,female,Poland,Q36,1910
Jadwiga Skórzewska-Łosiak,female,Poland,Q36,1943
Tove Kvammen Midelfart,female,Norway,Q20,1951
Janice Rogers Brown,female,United States,Q30,1949
Andrea Češková,female,Czech Republic,Q213,1971
Sigrun Hoel,female,Norway,Q20,1951
Susanne Munch Thore,female,Norway,Q20,1960
Sussie af Rosenborg,female,Kingdom of Denmark,Q756617,1950
Thea Totland,female,Norway,Q20,1969
Süreyya Ağaoğlu,female,Turkey,Q43,1903
Kate Wilkinson,female,New Zealand,Q664,1957
Karen Rønde,female,Kingdom of Denmark,Q756617,1973
Karoline Prien Kjeldsen,female,Kingdom of Denmark,Q756617,1961
Gertruda Sekaninová-Čakrtová,female,Czechoslovakia,Q33946,1908
Hana Marvanová,female,Czech Republic,Q213,1962
Merethe Stagetorn,female,Kingdom of Denmark,Q756617,1942
Meta Fuglsang,female,Kingdom of Denmark,Q756617,1960
Jana Zwyrtek Hamplová,female,Czech Republic,Q213,1965
Ivana Weberová,female,Czech Republic,Q213,1976
Jana Suchá,female,Czech Republic,Q213,1975
Katarzyna Bilewska,female,Poland,Q36,1979
Hana Šedivá,female,Czech Republic,Q213,1956
Pernille Høxbro,female,Kingdom of Denmark,Q756617,1959
Jolanta Turczynowicz-Kieryłło,female,Poland,Q36,1973
Krystyna Kamińska,female,Poland,Q36,1946
Krystyna Pawłowicz,female,Poland,Q36,1952
Krystyna Skolecka-Kona,female,Poland,Q36,1929
Jana Kaslová,female,Czech Republic,Q213,1981
Božena Pátková,female,Czechoslovakia,Q33946,1907
Lee Tai-young,female,South Korea,Q884,1914
Miroslava Bartošíková,female,Czech Republic,Q213,1950
Meritxell Batet,female,Spain,Q29,1973
Lucy Vidal,female,Colombia,Q739,1966
Reiko Ōmori,female,Japan,Q17,1949
Aiko Obuchi,female,Japan,Q17,1977
Masako Ōwaki,female,Japan,Q17,1934
Montserrat Nebrera González,female,Spain,Q29,1961
Seikō Yoshimi,female,Empire of Japan,Q188712,1929
Mayumi Utsunomiya,female,Japan,Q17,1949
Sachiho Kojima,female,Japan,Q17,1972
Mayu Yamaguchi,female,Japan,Q17,1983
Megumi Yamamuro,female,Japan,Q17,1948
Yachiko Yamada,female,Japan,Q17,1960
Marcela Aguiñaga,female,Ecuador,Q736,1973
Margarita Cabello Blanco,female,Colombia,Q739,1957
Maria Antònia Munar,female,Spain,Q29,1955
Maria Werneck de Castro,female,Brazil,Q155,1909
Anna Åkesson,female,Finland,Q33,1865
Magda Oranich i Solagran,female,Spain,Q29,1945
Mónica de Greiff,female,Colombia,Q739,1956
Juliana Brizola,female,Brazil,Q155,1975
Kozue Shiga,female,Japan,Q17,1948
Eiko Nukiyama,female,Japan,Q17,1934
Nínawa Daher,female,Argentina,Q414,1979
Lilian Martins,female,Brazil,Q155,1957
Lina Vieira,female,Brazil,Q155,1950
Luciana Genro,female,Brazil,Q155,1971
Paquita Sauquillo,female,Spain,Q29,1948
Pilar Armanet,female,Chile,Q298,1950
Pilar Costa Serra,female,Spain,Q29,1967
Agnès Pardell i Veà,female,Spain,Q29,1954
Aina Maria Castillo Ferrer,female,Spain,Q29,1971
Kaja Kallas,female,Estonia,Q191,1977
Yōko Saitō,female,Japan,Q17,1939
Sila María González Calderón,female,United States,Q30,1965
Miwa Matsuda,female,Japan,Q17,1965
Yoko Hayashi,female,Japan,Q17,1956
Yu Mei-nu,female,Taiwan,Q865,1955
Shizuko Sugii,female,Japan,Q17,1944
Hitomi Sugiura,female,Japan,Q17,1956
Chizuko Mura,female,Japan,Q17,1953
Luiza Nagib Eluf,female,Brazil,Q155,1955
Maria Thereza Rocha de Assis Moura,female,Brazil,Q155,1956
Maria do Carmo Alves,female,Brazil,Q155,1941
Angélica Such Ronda,female,Spain,Q29,1964
Lívia Maria Pio,female,Brazil,Q155,1948
Lúcia Valle Figueiredo,female,Brazil,Q155,1935
María José Cristerna,female,Mexico,Q96,1976
Kristiina Kouros,female,Finland,Q33,1966
Eliška Wagnerová,female,Czech Republic,Q213,1948
Maristela Basso,female,Brazil,Q155,1960
Nadja Palitot,female,Brazil,Q155,1957
Narcisa Tamborindeguy,female,Brazil,Q155,1966
Misabel Derzi,female,Brazil,Q155,1946
Myrthes Gomes de Campos,female,Brazil,Q155,1875
Akiko Miki,female,Japan,Q17,1947
Michiko Watanabe,female,Empire of Japan,Q188712,1915
Masako Atsumi,female,Japan,Q17,1940
Päivi Kairamo-Hella,female,Finland,Q33,1964
Elisenda Malaret i Garcia,female,Spain,Q29,1958
Emilia Caballero Álvarez,female,Spain,Q29,1942
Dolors Montserrat i Montserrat,female,Spain,Q29,1973
Níura Demarchi,female,Brazil,Q155,1963
Vanda Pignato,female,El Salvador,Q792,1963
Agnieszka Liszewska,female,Poland,Q36,1965
Elena Ribera i Garijo,female,Spain,Q29,1958
Esperança Farrera i Granja,female,Spain,Q29,1949
Yūkō Urano,female,Empire of Japan,Q188712,1928
Aleksandra Stypułkowska,female,Poland,Q36,1906
Aniela Steinsbergowa,female,Poland,Q36,1896
Anna Bogucka-Skowrońska,female,Poland,Q36,1942
Anna Dynowska,female,Poland,Q36,1956
Anna Popowicz,female,Poland,Q36,1948
Sayo Saruta,female,Japan,Q17,1977
Toshiko Takenaka,female,Japan,Q17,1950
Sachiyo Minowa,female,Japan,Q17,1942
Odete Santos,female,Portugal,Q45,1941
Eva Martínez Ruiz,female,Spain,Q29,1973
Sanae Tanaka,female,Japan,Q17,1962
Aranka Kiszyna,female,Poland,Q36,1924
Biruta Lewaszkiewicz-Petrykowska,female,Poland,Q36,1927
Immaculada Riera i Reñé,female,Spain,Q29,1960
Joaquima Alemany i Roca,female,Spain,Q29,1942
Danuta Przystasz,female,Poland,Q36,1920
Rosy de Macedo Pinheiro Lima,female,Brazil,Q155,1914
Regina Quintanilha,female,Portugal,Q45,1893
Ayumiha Michi,female,Japan,Q17,1966
Tomoo Nishikawa,female,Japan,Q17,1948
Yuka Hayashibara,female,Japan,Q17,1975
Yukiko Tsunoda,female,Japan,Q17,1942
Halina Minkisiewicz-Latecka,female,Poland,Q36,1925
Hiromi Naya,female,Japan,Q17,1939
Laia Bonet Rull,female,Spain,Q29,1972
Laura Elena de Esteban Martín,female,Spain,Q29,1962
Sandra Rosado,female,Brazil,Q155,1951
Margarita Isabel Cabrer González,female,Spain,Q29,1969
Maria Rosa Virós i Galtier,female,Spain,Q29,1935
Frieda Duensing,female,Germany,Q183,1864
Halina Wawzyniak,female,Germany,Q183,1973
Daniela Birkenfeld,female,Germany,Q183,1959
Lore Maria Peschel-Gutzeit,female,Germany,Q183,1932
Elisabeth Lardelli,female,Switzerland,Q39,1921
Elisabeth Kohn,female,German Reich,Q1206012,1904
Elisabeth Blunschy,female,Switzerland,Q39,1922
Elizabeth Nyabongo,female,Uganda,Q1036,1936
Elena Oana Antonescu,female,Romania,Q218,1979
Dangutė Ambrasienė,female,Lithuania,Q37,1953
Emma Claudia Castellanos,female,Colombia,Q739,1960
Elfriede Cohnen,female,Germany,Q183,1901
Elaine Marshall,female,United States,Q30,1945
Michaela Noll,female,Germany,Q183,1959
Melody Barnes,female,United States,Q30,1964
Zhanna Usenko-Chorna,female,Ukraine,Q212,1973
Edith Brown Clement,female,United States,Q30,1948
Käthe Petersen,female,Germany,Q183,1903
George Pau-Langevin,female,France,Q142,1948
Georgina Theodora Wood,female,Ghana,Q117,1947
Cornelia Yzer,female,Germany,Q183,1961
Cornelia Holsten,female,Germany,Q183,1970
Unnur Brá Konráðsdóttir,female,Iceland,Q189,1974
Julia Unterberger,female,Italy,Q38,1962
Ursula Nelles,female,Germany,Q183,1949
Constance Baker Motley,female,United States,Q30,1921
Sonja Henning,female,United States,Q30,1969
Kyrsten Sinema,female,United States,Q30,1976
Edit Kovács,female,Romania,Q218,1929
Anna Maria Muccioli,female,San Marino,Q238,1964
Rhona Fetzer,female,Germany,Q183,1963
Anna Wu,female,People's Republic of China,Q148,1951
Maria Rosa Ferrer Obiols,female,Andorra,Q228,1960
Dawn Clark Netsch,female,United States,Q30,1926
Gret Haller,female,Switzerland,Q39,1947
Rosalie Abella,female,Canada,Q16,1946
Isaura Navarro,female,Spain,Q29,1973
Rebekka Schmidt,female,Germany,Q183,1954
Ingrid Köppe,female,Germany,Q183,1958
Paulina Veloso,female,Chile,Q298,1957
Egidija Tamošiūnienė,female,Lithuania,Q37,1974
Julija Kiršienė,female,Lithuania,Q37,1974
Claudia Preuß-Boehart,female,Germany,Q183,1951
Sofiya Kalistratova,female,Russian Empire,Q34266,1907
Katarína Cibulková,female,Slovakia,Q214,1962
Ana Lya Uriarte,female,Chile,Q298,1962
María Eugenia Brizuela de Ávila,female,El Salvador,Q792,1956
Rachel Hood,female,United Kingdom,Q145,1953
Christine Lambrecht,female,Germany,Q183,1965
Maria Bashir,female,Afghanistan,Q889,1970
Mathilde Koller,female,Germany,Q183,1950
Ibolya Dávid,female,Hungary,Q28,1954
Maria Theresia Opladen,female,Germany,Q183,1948
Christa Thiel,female,Germany,Q183,1954
Christa Randzio-Plath,female,Germany,Q183,1940
Kwa Geok Choo,female,Singapore,Q334,1920
Brigitte Kelker,female,Germany,Q183,1962
Brigitta Kögler,female,Germany,Q183,1944
Nancy Faeser,female,Germany,Q183,1970
Gisela Piltz,female,Germany,Q183,1964
Rebecca Ramos,female,United States,Q30,1967
Brenda Hollis,female,United States,Q30,2000
Daciana Sârbu,female,Romania,Q218,1977
Hilde Benjamin,female,Germany,Q183,1902
Dina,female,Norway,Q20,1985
Jolanta Szymanek-Deresz,female,Poland,Q36,1954
Colleen Hanabusa,female,United States,Q30,1951
Fatimata M’baye,female,Mauritania,Q1025,1957
Farida Mzamber Waziri,female,Nigeria,Q1033,1946
Anna Funder,female,Australia,Q408,1966
Jackie Frazier-Lyde,female,United States,Q30,1962
Edith Brown Weiss,female,United States,Q30,1942
Edita Gruodytė,female,Lithuania,Q37,1974
Fany Puyesky,female,Uruguay,Q77,1939
Fatoş Gürkan,female,Turkey,Q43,1966
Fatoumata Tambajang,female,The Gambia,Q1005,1949
María Dolores de Cospedal,female,Spain,Q29,1965
Greta Van Susteren,female,United States,Q30,1954
Maria Cino,female,United States,Q30,1957
Nargiz Birk-Petersen,female,Azerbaijan,Q227,1976
Maja Gojković,female,Serbia,Q403,1963
Gale Norton,female,United States,Q30,1954
Rose Francine Rogombe,female,Gabon,Q1000,1942
Krisztina Morvai,female,Hungary,Q28,1963
Elisa Carrió,female,Argentina,Q414,1956
Victoria Zdrok,female,United States,Q30,1973
Elizabeth Edwards,female,United States,Q30,1949
Louisa Hanoune,female,Algeria,Q262,1954
Moya Dodd,female,Australia,Q408,1965
Barbara Petzold,female,Germany,Q183,1955
Antonina Sasieta,female,Peru,Q419,1957
Debra Bowen,female,United States,Q30,1955
Debra Lee,female,United States,Q30,1955
Debra Lehrmann,female,United States,Q30,1956
Debra Opri,female,United States,Q30,1960
Debra Todd,female,United States,Q30,1957
Della Au Belatti,female,United States,Q30,1974
Belle Case La Follette,female,United States,Q30,1859
Denise Berthoud,female,Switzerland,Q39,1916
Denise Cote,female,United States,Q30,1946
Denise Ilitch,female,United States,Q30,1955
Denise Howell,female,United States,Q30,1965
Denise Jefferson Casper,female,United States,Q30,1968
Benita Y. Pearson,female,United States,Q30,1963
Belinda Ang,female,Singapore,Q334,1954
Diana E. Murphy,female,United States,Q30,1934
Diana Gribbon Motz,female,United States,Q30,1943
Diana Saldaña,female,United States,Q30,1971
Diane A. Jenkins,female,United States,Q30,1946
Arlene Violet,female,United States,Q30,1943
Esther Ferraz,female,Brazil,Q155,1915
Esther Olavarria,female,United States,Q30,1962
Esther Salas,female,United States,Q30,1968
Esther Tomljanovich,female,United States,Q30,1931
Dianne Hadden,female,Australia,Q408,1951
Dianne Haskett,female,Canada,Q16,1955
Esmeralda Arboleda Cadavid,female,Colombia,Q739,1921
Viviane Morales Hoyos,female,Colombia,Q739,1962
Diane Hathaway,female,United States,Q30,1954
Diane Humetewa,female,United States,Q30,1964
Diane Kunz,female,United States,Q30,1952
Diane S. Sykes,female,United States,Q30,1957
Diane Wood,female,United States,Q30,1950
Fanny González Franco,female,Colombia,Q739,1934
Yamila Cafrune,female,Argentina,Q414,1965
Ethel Maude Proffitt Stephenson,female,United States,Q30,1895
Etta Rosales,female,Philippines,Q928,1938
Rafaela Romero Pozo,female,Spain,Q29,1972
Ethel Benjamin,female,New Zealand,Q664,1875
Dobby Walker,female,United States,Q30,1919
Estela Perlas-Bernabe,female,Philippines,Q928,1952
Diana Conti,female,Argentina,Q414,1956
Dolly M. Gee,female,United States,Q30,1959
Charniele Herring,female,United States,Q30,1969
Chase T. Rogers,female,United States,Q30,1956
Charlotte E. Ray,female,United States,Q30,1850
Cheri Beasley,female,United States,Q30,1966
Cheryl A. Gray Evans,female,United States,Q30,1968
Cheryl Keeton,female,United States,Q30,1949
Evelyn Gandy,female,United States,Q30,1920
Evelyn Halls,female,Australia,Q408,1972
Evelyn Lundberg Stratton,female,United States,Q30,1953
Eunice Carter,female,United States,Q30,1899
Margarita Beatriz Luna Ramos,female,Mexico,Q96,1956
María Loreto Silva,female,Chile,Q298,1964
Olga Sánchez Cordero,female,Mexico,Q96,1947
Eva Abu Halaweh,female,Jordan,Q810,1975
Eva Guzman,female,United States,Q30,1961
Eva Ligeti,female,Canada,Q16,1950
Eva Paterson,female,United States,Q30,1949
Maria Antonia Armengol,female,Spain,Q29,1950
Fanny Holtzmann,female,United States,Q30,1903
Cheryl Mills,female,United States,Q30,1965
Dorothy Comstock Riley,female,United States,Q30,1924
Dorothy Kenyon,female,United States,Q30,1888
Faith Jenkins,female,United States,Q30,1977
Faith Ireland,female,United States,Q30,1942
Faith S. Hochberg,female,United States,Q30,1950
Faith Whittlesey,female,United States,Q30,1939
Begoña Lasagabaster,female,Spain,Q29,1962
Donna Tanoue,female,United States,Q30,1954
Dora Irizarry,female,United States,Q30,1955
Dora Olivo,female,United States,Q30,1943
Douglas Anne Munson,female,United States,Q30,1948
Donetta W. Ambrose,female,United States,Q30,1945
Donna Musil,female,United States,Q30,1960
